antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Location_Rural'}),frozenset({'Category_Apparel'}),0.307,0.218,0.067,0.2182410423452769,1.0011056988315454,1.0,7.400000000000462e-05,1.0003083333333334,0.0015937627877927378,0.1462882096069869,0.00030823829319295045,0.26279024594328065
frozenset({'Gender_Female'}),frozenset({'Category_Health & Beauty'}),0.474,0.186,0.088,0.18565400843881857,0.9981398303162289,1.0,-0.00016399999999999748,0.9995751295336788,-0.0035305261345043803,0.15384615384615385,-0.00042505105796243804,0.3293861440043555
frozenset({'Category_Health & Beauty'}),frozenset({'Gender_Female'}),0.186,0.474,0.088,0.47311827956989244,0.9981398303162289,1.0,-0.00016399999999999748,0.998326530612245,-0.002284249818931382,0.15384615384615385,-0.0016762745819534893,0.3293861440043555
frozenset({'Age_Group_Senior'}),frozenset({'Category_Books'}),0.319,0.198,0.063,0.1974921630094044,0.9974351667141635,1.0,-0.00016200000000000936,0.9993671875000001,-0.003761755485893634,0.13876651982378854,-0.0006332132052314426,0.25783699059561127
frozenset({'Category_Books'}),frozenset({'Age_Group_Senior'}),0.198,0.319,0.063,0.3181818181818182,0.9974351667141635,1.0,-0.00016200000000000936,0.9988,-0.003196022727272912,0.13876651982378854,-0.0012014417300761071,0.25783699059561127
frozenset({'Location_Rural'}),frozenset({'Interest_Travel'}),0.307,0.196,0.06,0.19543973941368079,0.9971415276208203,1.0,-0.00017200000000000548,0.9993036437246964,-0.004119563134700265,0.13544018058690743,-0.0006968415252726645,0.2507810941966363
frozenset({'Interest_Travel'}),frozenset({'Location_Rural'}),0.196,0.307,0.06,0.3061224489795918,0.9971415276208202,1.0,-0.00017200000000000548,0.9987352941176469,-0.003552838139304418,0.13544018058690743,-0.0012663073887564315,0.2507810941966363
frozenset({'Location_Suburban'}),frozenset({'Age_Group_Senior'}),0.349,0.319,0.111,0.3180515759312321,0.9970268837969659,1.0,-0.00033099999999999796,0.998609243697479,-0.004559731099845685,0.19928186714542193,-0.0013926931993654677,0.33300697918818656
frozenset({'Age_Group_Senior'}),frozenset({'Location_Suburban'}),0.319,0.349,0.111,0.34796238244514105,0.9970268837969658,1.0,-0.00033099999999999796,0.9984086538461537,-0.004359737625457679,0.19928186714542193,-0.001593882572747968,0.33300697918818656
frozenset({'Age_Group_Middle'}),frozenset({'Category_Health & Beauty'}),0.426,0.186,0.079,0.18544600938967137,0.9970215558584482,1.0,-0.0002360000000000001,0.9993198847262249,-0.005177482339519988,0.14821763602251406,-0.0006805781453668614,0.3050885960926851
frozenset({'Category_Health & Beauty'}),frozenset({'Age_Group_Middle'}),0.186,0.426,0.079,0.42473118279569894,0.9970215558584482,1.0,-0.0002360000000000001,0.9977943925233648,-0.0036565337299742824,0.14821763602251406,-0.002210482934322393,0.3050885960926851
frozenset({'Age_Group_Middle'}),"frozenset({'Location_Suburban', 'Income_Level_High'})",0.426,0.172,0.073,0.17136150234741784,0.9962878043454526,1.0,-0.00027199999999999447,0.9992294617563741,-0.006449471238203502,0.13904761904761903,-0.0007711324306547619,0.2978900534992903
"frozenset({'Location_Suburban', 'Income_Level_High'})",frozenset({'Age_Group_Middle'}),0.172,0.426,0.073,0.4244186046511628,0.9962878043454526,1.0,-0.00027199999999999447,0.9972525252525255,-0.00447987350945376,0.13904761904761903,-0.002755044161737224,0.2978900534992903
frozenset({'Location_Urban'}),frozenset({'Age_Group_Middle'}),0.344,0.426,0.146,0.4244186046511628,0.9962878043454526,1.0,-0.0005439999999999889,0.9972525252525255,-0.0056478405315613465,0.23397435897435895,-0.002755044161737224,0.38357080467299925
frozenset({'Age_Group_Middle'}),frozenset({'Location_Urban'}),0.426,0.344,0.146,0.3427230046948357,0.9962878043454526,1.0,-0.0005439999999999889,0.998057142857143,-0.006449471238203502,0.23397435897435895,-0.001946639184701655,0.38357080467299925
frozenset({'Age_Group_Middle'}),frozenset({'Location_Suburban'}),0.426,0.349,0.148,0.3474178403755869,0.9954665913340599,1.0,-0.0006739999999999802,0.9975755395683454,-0.007871440917478104,0.2360446570972887,-0.002430352725672971,0.38574330414194813
frozenset({'Location_Suburban'}),frozenset({'Age_Group_Middle'}),0.349,0.426,0.148,0.42406876790830944,0.9954665913340598,1.0,-0.0006739999999999802,0.9966467661691544,-0.006946878027663625,0.2360446570972887,-0.0033645158391821407,0.38574330414194813
frozenset({'Location_Suburban'}),frozenset({'Interest_Travel'}),0.349,0.196,0.068,0.19484240687679086,0.994093912636688,1.0,-0.0004039999999999877,0.9985622775800713,-0.009043696275071358,0.1425576519916143,-0.0014397924418024248,0.27089059119349745
frozenset({'Interest_Travel'}),frozenset({'Location_Suburban'}),0.196,0.349,0.068,0.3469387755102041,0.994093912636688,1.0,-0.0004039999999999877,0.9968437499999999,-0.007335318469024397,0.1425576519916143,-0.0031662434559076784,0.27089059119349745
"frozenset({'Category_Apparel', 'Income_Level_High'})",frozenset({'Gender_Male'}),0.111,0.526,0.058,0.5225225225225225,0.9933888260884458,1.0,-0.00038599999999999746,0.9927169811320754,-0.007430507430507382,0.10017271157167532,-0.007336450374425124,0.31639434110917
frozenset({'Gender_Male'}),"frozenset({'Category_Apparel', 'Income_Level_High'})",0.526,0.111,0.058,0.11026615969581749,0.9933888260884458,1.0,-0.00038599999999999746,0.9991752136752137,-0.013846043475141597,0.10017271157167532,-0.0008254671588104747,0.31639434110917
"frozenset({'Age_Group_Senior', 'Location_Urban'})",frozenset({'Gender_Male'}),0.115,0.526,0.06,0.5217391304347826,0.991899487518598,1.0,-0.0004900000000000043,0.991090909090909,-0.009143496921067444,0.10327022375215146,-0.008989176297927065,0.3179037857497107
frozenset({'Gender_Male'}),"frozenset({'Age_Group_Senior', 'Location_Urban'})",0.526,0.115,0.06,0.11406844106463877,0.991899487518598,1.0,-0.0004900000000000043,0.9989484978540772,-0.016937435188385905,0.10327022375215146,-0.0010526089665098665,0.3179037857497107
frozenset({'Income_Level_Low'}),frozenset({'Location_Rural'}),0.266,0.307,0.081,0.30451127819548873,0.9918934143175528,1.0,-0.0006619999999999959,0.9964216216216217,-0.011012043382793199,0.16463414634146345,-0.0035912291551389065,0.2841774632019789
frozenset({'Location_Rural'}),frozenset({'Income_Level_Low'}),0.307,0.266,0.081,0.26384364820846906,0.9918934143175528,1.0,-0.0006619999999999959,0.9970707964601769,-0.011655955629896927,0.16463414634146345,-0.0029378089802874017,0.2841774632019789
"frozenset({'Income_Level_High', 'Gender_Male'})",frozenset({'Interest_Food'}),0.278,0.196,0.054,0.19424460431654675,0.991043899574218,1.0,-0.00048800000000000926,0.9978214285714286,-0.012361941432769509,0.12857142857142856,-0.002183327964494103,0.2348774041990897
frozenset({'Interest_Food'}),"frozenset({'Income_Level_High', 'Gender_Male'})",0.196,0.278,0.054,0.2755102040816326,0.991043899574218,1.0,-0.00048800000000000926,0.9965633802816901,-0.011115160349854438,0.12857142857142856,-0.0034484708010628796,0.2348774041990897
frozenset({'Gender_Female'}),frozenset({'Category_Books'}),0.474,0.198,0.093,0.19620253164556964,0.9909218769978264,1.0,-0.0008520000000000055,0.9977637795275591,-0.017118746232670394,0.1606217616580311,-0.0022412323621326313,0.33294975067126964
frozenset({'Category_Books'}),frozenset({'Gender_Female'}),0.198,0.474,0.093,0.46969696969696967,0.9909218769978263,1.0,-0.0008520000000000055,0.9918857142857144,-0.011294042790105855,0.1606217616580311,-0.008180665975342791,0.33294975067126964
"frozenset({'Category_Apparel', 'Gender_Female'})",frozenset({'Income_Level_High'}),0.106,0.505,0.053,0.5,0.9900990099009901,1.0,-0.0005300000000000027,0.99,-0.011061946902654923,0.0949820788530466,-0.01010101010101011,0.30247524752475247
frozenset({'Income_Level_High'}),"frozenset({'Age_Group_Senior', 'Gender_Female'})",0.505,0.142,0.071,0.14059405940594058,0.9900990099009901,1.0,-0.0007100000000000023,0.9983640552995392,-0.019801980198019868,0.12326388888888887,-0.0016386254010016402,0.3202970297029703
frozenset({'Income_Level_High'}),frozenset({'Category_Health & Beauty'}),0.505,0.186,0.093,0.18415841584158416,0.9900990099009901,1.0,-0.0009300000000000003,0.9977427184466019,-0.01980198019801981,0.1555183946488294,-0.002262388401002264,0.34207920792079205
frozenset({'Income_Level_High'}),"frozenset({'Category_Apparel', 'Gender_Female'})",0.505,0.106,0.053,0.10495049504950495,0.9900990099009901,1.0,-0.0005300000000000027,0.9988274336283186,-0.019801980198019903,0.0949820788530466,-0.0011739428976454702,0.30247524752475247
frozenset({'Category_Health & Beauty'}),frozenset({'Income_Level_High'}),0.186,0.505,0.093,0.5,0.9900990099009901,1.0,-0.0009300000000000003,0.99,-0.01213592233009709,0.1555183946488294,-0.01010101010101011,0.34207920792079205
"frozenset({'Age_Group_Senior', 'Gender_Female'})",frozenset({'Income_Level_High'}),0.142,0.505,0.071,0.5,0.9900990099009901,1.0,-0.0007100000000000023,0.99,-0.011520737327188979,0.12326388888888887,-0.01010101010101011,0.3202970297029703
frozenset({'Location_Urban'}),"frozenset({'Age_Group_Senior', 'Gender_Male'})",0.344,0.177,0.06,0.1744186046511628,0.9854158454867955,1.0,-0.000887999999999993,0.9968732394366197,-0.022063208109719568,0.13015184381778744,-0.0031365678600694964,0.2567008277493102
"frozenset({'Age_Group_Senior', 'Gender_Male'})",frozenset({'Location_Urban'}),0.177,0.344,0.06,0.3389830508474576,0.9854158454867955,1.0,-0.000887999999999993,0.9924102564102564,-0.017665313917402583,0.13015184381778744,-0.007647788342290183,0.2567008277493102
frozenset({'Age_Group_Middle'}),frozenset({'Category_Books'}),0.426,0.198,0.083,0.19483568075117372,0.9840185896523924,1.0,-0.001348000000000002,0.9960699708454811,-0.027515819555011267,0.1534195933456562,-0.0039455352229754255,0.30701379997154643
frozenset({'Category_Books'}),frozenset({'Age_Group_Middle'}),0.198,0.426,0.083,0.41919191919191917,0.9840185896523924,1.0,-0.001348000000000002,0.9882782608695652,-0.01984863209353008,0.1534195933456562,-0.01186076795832895,0.30701379997154643
frozenset({'Category_Apparel'}),frozenset({'Income_Level_Low'}),0.218,0.266,0.057,0.26146788990825687,0.982961992136304,1.0,-0.0009880000000000028,0.993863354037267,-0.021684737281067616,0.13348946135831383,-0.006174536909731808,0.23787680209698558
frozenset({'Income_Level_Low'}),frozenset({'Category_Apparel'}),0.266,0.218,0.057,0.21428571428571427,0.982961992136304,1.0,-0.0009880000000000028,0.9952727272727273,-0.023070097604259158,0.13348946135831383,-0.004749725977347475,0.23787680209698558
"frozenset({'Income_Level_High', 'Location_Urban'})",frozenset({'Gender_Female'}),0.174,0.474,0.081,0.4655172413793104,0.9821038847664777,1.0,-0.0014759999999999912,0.9841290322580646,-0.02158462753356134,0.14285714285714288,-0.016126917529828116,0.31820165866433875
frozenset({'Gender_Female'}),"frozenset({'Income_Level_High', 'Location_Urban'})",0.474,0.174,0.081,0.1708860759493671,0.9821038847664777,1.0,-0.0014759999999999912,0.9962442748091604,-0.03348305430788057,0.14285714285714288,-0.0037698838385385918,0.31820165866433875
"frozenset({'Interest_Travel', 'Gender_Male'})",frozenset({'Income_Level_High'}),0.113,0.505,0.056,0.49557522123893805,0.9813370717602734,1.0,-0.0010650000000000034,0.9813157894736841,-0.02099059857697545,0.09964412811387902,-0.01903995709305446,0.30323315517392446
frozenset({'Income_Level_High'}),"frozenset({'Interest_Travel', 'Gender_Male'})",0.505,0.113,0.056,0.11089108910891089,0.9813370717602734,1.0,-0.0010650000000000034,0.9976280623608018,-0.03699843668577396,0.09964412811387902,-0.002377577103820869,0.30323315517392446
frozenset({'Age_Group_Senior'}),"frozenset({'Income_Level_High', 'Gender_Male'})",0.319,0.278,0.087,0.2727272727272727,0.9810333551340744,1.0,-0.0016820000000000168,0.9927499999999999,-0.02760590195145196,0.17058823529411762,-0.007302946361118169,0.2928384565075212
"frozenset({'Income_Level_High', 'Gender_Male'})",frozenset({'Age_Group_Senior'}),0.278,0.319,0.087,0.3129496402877697,0.9810333551340743,1.0,-0.0016820000000000168,0.991193717277487,-0.02607913669064774,0.17058823529411762,-0.008884522338076769,0.2928384565075212
frozenset({'Age_Group_Senior'}),frozenset({'Income_Level_High'}),0.319,0.505,0.158,0.4952978056426332,0.9807877339458083,1.0,-0.0030950000000000144,0.9807763975155278,-0.0279602142863597,0.23723723723723722,-0.01960039264114505,0.40408454638567304
frozenset({'Income_Level_High'}),frozenset({'Age_Group_Senior'}),0.505,0.319,0.158,0.31287128712871287,0.9807877339458083,1.0,-0.0030950000000000144,0.9910806916426514,-0.038066539573212155,0.23723723723723722,-0.008999578371934117,0.40408454638567304
"frozenset({'Income_Level_High', 'Gender_Female'})",frozenset({'Age_Group_Senior'}),0.227,0.319,0.071,0.31277533039647576,0.9804869291425572,1.0,-0.0014130000000000115,0.9909423076923077,-0.025099474207759192,0.1494736842105263,-0.00914048399930139,0.2676729316559181
frozenset({'Age_Group_Senior'}),"frozenset({'Income_Level_High', 'Gender_Female'})",0.319,0.227,0.071,0.22257053291536047,0.9804869291425571,1.0,-0.0014130000000000115,0.9943024193548387,-0.028394019773330344,0.1494736842105263,-0.005730229087502636,0.2676729316559181
"frozenset({'Location_Suburban', 'Gender_Male'})",frozenset({'Age_Group_Young'}),0.2,0.255,0.05,0.25,0.9803921568627451,1.0,-0.0010000000000000009,0.9933333333333333,-0.024390243902439043,0.12345679012345678,-0.00671140939597316,0.2230392156862745
frozenset({'Age_Group_Young'}),"frozenset({'Location_Suburban', 'Gender_Male'})",0.255,0.2,0.05,0.19607843137254902,0.9803921568627451,1.0,-0.0010000000000000009,0.9951219512195122,-0.02614379084967322,0.12345679012345678,-0.004901960784313743,0.2230392156862745
frozenset({'Income_Level_Low'}),frozenset({'Interest_Travel'}),0.266,0.196,0.051,0.19172932330827067,0.9782108332054625,1.0,-0.001136000000000005,0.9947162790697675,-0.029452942701581667,0.1240875912408759,-0.005311786930011619,0.22596670247046186
frozenset({'Interest_Travel'}),frozenset({'Income_Level_Low'}),0.196,0.266,0.051,0.260204081632653,0.9782108332054624,1.0,-0.001136000000000005,0.9921655172413791,-0.026957759848125415,0.1240875912408759,-0.00789634654951907,0.22596670247046186
frozenset({'Income_Level_Low'}),"frozenset({'Location_Suburban', 'Gender_Male'})",0.266,0.2,0.052,0.19548872180451127,0.9774436090225563,1.0,-0.0012000000000000066,0.994392523364486,-0.030481609428978013,0.1256038647342995,-0.00563909774436093,0.2277443609022556
"frozenset({'Location_Suburban', 'Gender_Male'})",frozenset({'Income_Level_Low'}),0.2,0.266,0.052,0.25999999999999995,0.9774436090225561,1.0,-0.0012000000000000066,0.9918918918918919,-0.028037383177570246,0.1256038647342995,-0.008174386920981009,0.2277443609022556
frozenset({'Category_Apparel'}),frozenset({'Gender_Male'}),0.218,0.526,0.112,0.5137614678899083,0.9767328286880386,1.0,-0.0026680000000000037,0.9748301886792453,-0.029561671763506662,0.17721518987341772,-0.02581968799597413,0.36334461227195036
frozenset({'Gender_Male'}),frozenset({'Category_Apparel'}),0.526,0.218,0.112,0.21292775665399238,0.9767328286880385,1.0,-0.0026680000000000037,0.9935555555555556,-0.047851352320826525,0.17721518987341772,-0.006486244687989278,0.36334461227195036
frozenset({'Income_Level_High'}),"frozenset({'Age_Group_Middle', 'Location_Suburban'})",0.505,0.148,0.073,0.14455445544554454,0.9767192935509768,1.0,-0.0017400000000000054,0.9959722222222223,-0.045940594059406085,0.12586206896551722,-0.004044066378468837,0.3188988493443939
"frozenset({'Age_Group_Middle', 'Location_Suburban'})",frozenset({'Income_Level_High'}),0.148,0.505,0.073,0.49324324324324326,0.9767192935509768,1.0,-0.0017400000000000054,0.9767999999999999,-0.027214714714714802,0.12586206896551722,-0.023751023751023732,0.3188988493443939
frozenset({'Location_Suburban'}),frozenset({'Income_Level_High'}),0.349,0.505,0.172,0.49283667621776506,0.975914210332208,1.0,-0.004244999999999999,0.9760169491525424,-0.03652649784454941,0.25219941348973607,-0.02457237127724232,0.4167153678118528
frozenset({'Income_Level_High'}),frozenset({'Location_Suburban'}),0.505,0.349,0.172,0.34059405940594056,0.9759142103322079,1.0,-0.004244999999999999,0.9872522522522522,-0.04749118979694578,0.25219941348973607,-0.012912351142948407,0.4167153678118528
frozenset({'Category_Home & Kitchen'}),frozenset({'Gender_Male'}),0.189,0.526,0.097,0.5132275132275133,0.9757177057557286,1.0,-0.0024139999999999995,0.9737608695652173,-0.029772696439363096,0.15695792880258896,-0.026946174625499513,0.34881907980767296
frozenset({'Gender_Male'}),frozenset({'Category_Home & Kitchen'}),0.526,0.189,0.097,0.1844106463878327,0.9757177057557286,1.0,-0.0024139999999999995,0.9943729603729603,-0.049884278393122816,0.15695792880258896,-0.005658882382450441,0.34881907980767296
frozenset({'Age_Group_Senior'}),frozenset({'Interest_Food'}),0.319,0.196,0.061,0.19122257053291536,0.975625359861813,1.0,-0.0015240000000000115,0.9940930232558141,-0.03538836642284944,0.1343612334801762,-0.005942076451597821,0.25122353016441684
frozenset({'Interest_Food'}),frozenset({'Age_Group_Senior'}),0.196,0.319,0.061,0.3112244897959183,0.9756253598618129,1.0,-0.0015240000000000115,0.9887111111111111,-0.030137636449929034,0.1343612334801762,-0.011417782972219796,0.25122353016441684
"frozenset({'Age_Group_Senior', 'Income_Level_High'})",frozenset({'Location_Urban'}),0.158,0.344,0.053,0.33544303797468356,0.975125110391522,1.0,-0.001351999999999999,0.9871238095238096,-0.02940536778459261,0.11804008908685969,-0.013044149428836001,0.244756402708272
frozenset({'Location_Urban'}),"frozenset({'Age_Group_Senior', 'Income_Level_High'})",0.344,0.158,0.053,0.15406976744186046,0.9751251103915219,1.0,-0.001351999999999999,0.9953539518900344,-0.03743078626799554,0.11804008908685969,-0.004667734629619407,0.244756402708272
frozenset({'Income_Level_High'}),"frozenset({'Age_Group_Senior', 'Gender_Male'})",0.505,0.177,0.087,0.17227722772277226,0.9733176707501259,1.0,-0.0023849999999999982,0.9942942583732056,-0.05247524752475244,0.146218487394958,-0.005738483933448028,0.3319013257257929
"frozenset({'Age_Group_Senior', 'Gender_Male'})",frozenset({'Income_Level_High'}),0.177,0.505,0.087,0.4915254237288135,0.9733176707501258,1.0,-0.0023849999999999982,0.9735,-0.03223582839996754,0.146218487394958,-0.027221366204417126,0.3319013257257929
frozenset({'Location_Urban'}),"frozenset({'Income_Level_High', 'Gender_Male'})",0.344,0.278,0.093,0.27034883720930236,0.972477831688138,1.0,-0.0026319999999999955,0.9895139442231076,-0.04135763670647384,0.17580340264650282,-0.010597178380467679,0.30244060565501085
"frozenset({'Income_Level_High', 'Gender_Male'})",frozenset({'Location_Urban'}),0.278,0.344,0.093,0.3345323741007194,0.9724778316881378,1.0,-0.0026319999999999955,0.9857729729729728,-0.03771962509673529,0.17580340264650282,-0.014432356553781361,0.30244060565501085
frozenset({'Age_Group_Middle'}),frozenset({'Interest_Technology'}),0.426,0.186,0.077,0.1807511737089202,0.9717805038113989,1.0,-0.002236000000000002,0.9935931232091691,-0.048154369642934104,0.1439252336448598,-0.006448189546781094,0.29736483416628806
frozenset({'Interest_Technology'}),frozenset({'Age_Group_Middle'}),0.186,0.426,0.077,0.41397849462365593,0.9717805038113989,1.0,-0.002236000000000002,0.9794862385321104,-0.03444557414425242,0.1439252336448598,-0.02094338915739382,0.29736483416628806
frozenset({'Income_Level_High'}),frozenset({'Interest_Food'}),0.505,0.196,0.096,0.1900990099009901,0.9698929076581128,1.0,-0.0029799999999999965,0.9927139364303178,-0.05900990099009894,0.1586776859504132,-0.007339539924141674,0.33994746413416854
frozenset({'Interest_Food'}),frozenset({'Income_Level_High'}),0.196,0.505,0.096,0.4897959183673469,0.9698929076581128,1.0,-0.0029799999999999965,0.9702,-0.037173793722868075,0.1586776859504132,-0.030715316429602176,0.33994746413416854
frozenset({'Income_Level_Low'}),frozenset({'Location_Suburban'}),0.266,0.349,0.09,0.3383458646616541,0.9694723915806709,1.0,-0.002834000000000003,0.9838977272727274,-0.0411356576770111,0.1714285714285714,-0.016365799290853855,0.2981127604110563
frozenset({'Location_Suburban'}),frozenset({'Income_Level_Low'}),0.349,0.266,0.09,0.25787965616045844,0.9694723915806708,1.0,-0.002834000000000003,0.989057915057915,-0.04613831727012248,0.1714285714285714,-0.011063138745969451,0.2981127604110563
frozenset({'Interest_Technology'}),frozenset({'Location_Urban'}),0.186,0.344,0.062,0.3333333333333333,0.9689922480620156,1.0,-0.0019839999999999997,0.984,-0.037825059101654845,0.13247863247863248,-0.016260162601626,0.2567829457364341
frozenset({'Location_Urban'}),frozenset({'Interest_Technology'}),0.344,0.186,0.062,0.1802325581395349,0.9689922480620156,1.0,-0.0019839999999999997,0.9929645390070923,-0.04651162790697674,0.13247863247863248,-0.0070853094108907855,0.2567829457364341
frozenset({'Gender_Male'}),"frozenset({'Location_Rural', 'Income_Level_High'})",0.526,0.159,0.081,0.15399239543726237,0.9685056316808954,1.0,-0.0026339999999999975,0.9940808988764045,-0.06420005849663638,0.13410596026490065,-0.005954345496715379,0.33171317885070667
"frozenset({'Location_Rural', 'Income_Level_High'})",frozenset({'Gender_Male'}),0.159,0.526,0.081,0.5094339622641509,0.9685056316808953,1.0,-0.0026339999999999975,0.9662307692307692,-0.037227051091795596,0.13410596026490065,-0.03494944670010355,0.33171317885070667
frozenset({'Age_Group_Middle'}),frozenset({'Interest_Fashion'}),0.426,0.209,0.086,0.20187793427230047,0.965923130489476,1.0,-0.003033999999999995,0.9910764705882353,-0.05790297339593105,0.15664845173041891,-0.0090038757619463,0.3066805939304086
frozenset({'Interest_Fashion'}),frozenset({'Age_Group_Middle'}),0.209,0.426,0.086,0.41148325358851673,0.9659231304894759,1.0,-0.003033999999999995,0.9753333333333333,-0.04269631297495068,0.15664845173041891,-0.025290498974709513,0.3066805939304086
frozenset({'Gender_Male'}),frozenset({'Income_Level_Low'}),0.526,0.266,0.135,0.2566539923954373,0.9648646330655537,1.0,-0.004916000000000004,0.9874271099744246,-0.07134356950047896,0.20547945205479454,-0.012732980387687633,0.3820863946939593
frozenset({'Income_Level_Low'}),frozenset({'Gender_Male'}),0.266,0.526,0.135,0.5075187969924813,0.9648646330655537,1.0,-0.004916000000000004,0.9624732824427481,-0.04726650385554682,0.20547945205479454,-0.03898987976269782,0.3820863946939593
frozenset({'Gender_Female'}),frozenset({'Interest_Technology'}),0.474,0.186,0.085,0.17932489451476796,0.9641123361009031,1.0,-0.0031639999999999863,0.9918663239074551,-0.06609015331912911,0.14782608695652177,-0.008200375288982844,0.318157070913298
frozenset({'Interest_Technology'}),frozenset({'Gender_Female'}),0.186,0.474,0.085,0.456989247311828,0.964112336100903,1.0,-0.0031639999999999863,0.9686732673267328,-0.043729441357768566,0.14782608695652177,-0.03233983400793152,0.318157070913298
frozenset({'Interest_Food'}),frozenset({'Location_Urban'}),0.196,0.344,0.065,0.33163265306122447,0.9640484100616992,1.0,-0.0024239999999999956,0.9814961832061069,-0.04432740838270784,0.13684210526315788,-0.01885266301642607,0.26029307071665875
frozenset({'Location_Urban'}),frozenset({'Interest_Food'}),0.344,0.196,0.065,0.18895348837209305,0.9640484100616992,1.0,-0.0024239999999999956,0.9913118279569894,-0.053790165098526445,0.13684210526315788,-0.008764317945157902,0.26029307071665875
frozenset({'Interest_Sports'}),frozenset({'Gender_Male'}),0.213,0.526,0.108,0.5070422535211268,0.9639586568842714,1.0,-0.004038,0.961542857142857,-0.0453534604757733,0.17115689381933438,-0.03999524573601956,0.35618272371873827
frozenset({'Gender_Male'}),frozenset({'Interest_Sports'}),0.526,0.213,0.108,0.2053231939163498,0.9639586568842713,1.0,-0.004038,0.9903397129186603,-0.07311243889190656,0.17115689381933438,-0.009754518530686412,0.35618272371873827
frozenset({'Gender_Male'}),"frozenset({'Age_Group_Middle', 'Income_Level_High'})",0.526,0.223,0.113,0.21482889733840305,0.9633582840287132,1.0,-0.00429800000000001,0.9895932203389831,-0.07428275146906343,0.17767295597484278,-0.010516219641694925,0.3607776773687531
"frozenset({'Age_Group_Middle', 'Income_Level_High'})",frozenset({'Gender_Male'}),0.223,0.526,0.113,0.5067264573991032,0.9633582840287132,1.0,-0.00429800000000001,0.9609272727272727,-0.04666717336778911,0.17767295597484278,-0.04066148228037313,0.3607776773687531
frozenset({'Income_Level_High'}),frozenset({'Age_Group_Young'}),0.505,0.255,0.124,0.24554455445544554,0.9629198213939041,1.0,-0.0047750000000000015,0.9874671916010499,-0.07217897362255311,0.19496855345911948,-0.012691873214167065,0.3659095321296836
frozenset({'Age_Group_Young'}),frozenset({'Income_Level_High'}),0.255,0.505,0.124,0.48627450980392156,0.9629198213939041,1.0,-0.0047750000000000015,0.9635496183206108,-0.049148268231176996,0.19496855345911948,-0.037829273123390794,0.3659095321296836
"frozenset({'Location_Suburban', 'Gender_Male'})",frozenset({'Age_Group_Middle'}),0.2,0.426,0.082,0.41,0.9624413145539906,1.0,-0.0031999999999999945,0.9728813559322034,-0.04651162790697667,0.15073529411764705,-0.027874564459930334,0.3012441314553991
frozenset({'Age_Group_Middle'}),"frozenset({'Location_Suburban', 'Gender_Male'})",0.426,0.2,0.082,0.19248826291079812,0.9624413145539906,1.0,-0.0031999999999999945,0.9906976744186047,-0.06365878889154122,0.15073529411764705,-0.009389671361502358,0.3012441314553991
frozenset({'Gender_Male'}),frozenset({'Interest_Food'}),0.526,0.196,0.099,0.188212927756654,0.9602700395747652,1.0,-0.004096000000000002,0.9904074941451991,-0.08027909529222692,0.15890850722311398,-0.009685413237992557,0.34665748428649024
frozenset({'Interest_Food'}),frozenset({'Gender_Male'}),0.196,0.526,0.099,0.5051020408163265,0.9602700395747651,1.0,-0.004096000000000002,0.9577731958762885,-0.04894135640204562,0.15890850722311398,-0.04408852148454334,0.34665748428649024
frozenset({'Interest_Food'}),frozenset({'Income_Level_Low'}),0.196,0.266,0.05,0.25510204081632654,0.9590302286328065,1.0,-0.002135999999999999,0.9853698630136986,-0.050453514739228995,0.12135922330097088,-0.01484735583606741,0.2215359828141783
frozenset({'Income_Level_Low'}),frozenset({'Interest_Food'}),0.266,0.196,0.05,0.18796992481203006,0.9590302286328064,1.0,-0.002135999999999999,0.9901111111111113,-0.05500051498609534,0.12135922330097088,-0.009987655706430277,0.2215359828141783
frozenset({'Income_Level_Medium'}),frozenset({'Age_Group_Young'}),0.229,0.255,0.056,0.2445414847161572,0.9589862145731655,1.0,-0.0023950000000000013,0.9861560693641619,-0.052555353185139694,0.13084112149532712,-0.014038275548782298,0.23207466392670606
frozenset({'Age_Group_Young'}),frozenset({'Income_Level_Medium'}),0.255,0.229,0.056,0.2196078431372549,0.9589862145731655,1.0,-0.0023950000000000013,0.987964824120603,-0.054289924062110424,0.13084112149532712,-0.012181785814195992,0.23207466392670606
frozenset({'Gender_Female'}),frozenset({'Category_Electronics'}),0.474,0.209,0.095,0.20042194092827006,0.9589566551591869,1.0,-0.004065999999999986,0.9892717678100265,-0.07524613220815728,0.16156462585034015,-0.010844575311921525,0.3274836977368623
frozenset({'Category_Electronics'}),frozenset({'Gender_Female'}),0.209,0.474,0.095,0.4545454545454546,0.9589566551591869,1.0,-0.004065999999999986,0.9643333333333335,-0.05133125449748124,0.16156462585034015,-0.036985827860352455,0.3274836977368623
frozenset({'Interest_Sports'}),frozenset({'Age_Group_Middle'}),0.213,0.426,0.087,0.40845070422535207,0.9588044700125635,1.0,-0.003738000000000005,0.9703333333333333,-0.05176783414350417,0.1576086956521739,-0.030573686018550383,0.30633802816901406
frozenset({'Age_Group_Middle'}),frozenset({'Interest_Sports'}),0.426,0.213,0.087,0.20422535211267603,0.9588044700125635,1.0,-0.003738000000000005,0.9889734513274336,-0.06964006259780917,0.1576086956521739,-0.011149489056320154,0.30633802816901406
